
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.773369,-0.633063,-0.0336371,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.615297,-0.78733,-0.0389949,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
