
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.62878,0.772741,-0.0866418,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.0366678,-0.0208282,0.99911,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
