
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.0625,25.165,100.638,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
14.4766,26.2578,35.6431,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
