
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1676.77,um^2,Cell,1,TVC,0,
1707.54,um^2,Cell,1,TVC,1,
2262.1,um^2,Cell,1,TVC,2,
4450.09,um^2,Cell,1,ATM,3,
909.192,um^2,Cell,1,TVC,4,
1352.42,um^2,Cell,1,TVC,5,
