
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40601.8,76881.9,-39.4834,um,Surface,Position,1,ATMgroup,3,
40673.1,76810.9,-48.6506,um,Surface,Position,1,TVCgroup,0,
