
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
5454.98,um^3,Cell,1,ATM,0,
1930,um^3,Cell,1,TVC,1,
2555.77,um^3,Cell,1,TVC,2,
9969.11,um^3,Cell,1,ATM,3,
1491.69,um^3,Cell,1,TVC,4,
1172.55,um^3,Cell,1,TVC,5,
