
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39043.1,69416,-64.0384,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
39019,69348,-86.1373,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
