
Nucleus Distance from Nucleus Membrane to Cell Membrane
 ==================== 
Nucleus Distance from Nucleus Membrane to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
0.284387,um,Nucleus,1,TVC,2,100000002,
0.423433,um,Nucleus,1,TVC,3,100000003,
1.34052,um,Nucleus,1,TVC,6,100000006,
1.42178,um,Nucleus,1,TVC,7,100000007,
0.284365,um,Nucleus,1,ATM,8,100000008,
0.284375,um,Nucleus,1,ATM,9,100000009,
