
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.74109,um,Cell,1,TVC,2,
5.73674,um,Cell,1,TVC,3,
4.76624,um,Cell,1,TVC,6,
5.89384,um,Cell,1,TVC,7,
6.21989,um,Cell,1,ATM,8,
5.70629,um,Cell,1,ATM,9,
