
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
41788.2,64271,-83.1157,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,4,100000004,
41755.9,64253.9,-80.5405,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,5,100000005,
41707.2,64192.1,-99.3573,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
41717.1,64188.6,-98.5793,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
41701.1,64185.2,-97.6563,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
41710.7,64179.7,-97.2925,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
