
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.307593,-0.237016,-0.921526,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.0243446,0.984634,-0.172923,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
