
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.376449,-0.38715,0.841666,um,Cell,Cell Ellipsoid Axis B,1,ATM,0,
0.462936,-0.3502,0.814279,um,Cell,Cell Ellipsoid Axis B,1,ATM,1,
0.154557,0.139851,0.978036,um,Cell,Cell Ellipsoid Axis B,1,TVC,2,
0.734819,0.155546,-0.660187,um,Cell,Cell Ellipsoid Axis B,1,TVC,3,
-0.298292,0.0577096,0.952729,um,Cell,Cell Ellipsoid Axis B,1,TVC,4,
-0.480362,0.120673,-0.868729,um,Cell,Cell Ellipsoid Axis B,1,TVC,5,
