
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.669998,-0.741215,-0.0412774,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
0.60305,0.797703,0.000223855,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
-0.885774,0.458102,0.0744726,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.676637,-0.235475,0.697649,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
0.18261,-0.976282,0.11631,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.233097,-0.937304,-0.259089,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
