
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40948.2,40697.1,13.7226,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,2,
40964.3,40667.9,17.3453,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
40937.7,40727.3,20.3226,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
40935,40738.8,20.521,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,9,
40947.9,40737.9,20.6314,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,10,
40943.1,40743.5,22.2386,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,13,
