
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39623.9,85740.4,-171.428,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,2,
39594.3,85815.6,-170.349,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
