
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
14.9252,um,Surface,1,TVCgroup,0,
50.146,um,Surface,1,ATMgroup,4,
