
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.205706,0.303547,-0.930346,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.908754,-0.415132,-0.0428052,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
