
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46875.1,51085.1,39.3262,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
46806.4,51020.3,17.7357,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
