
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.80098,um,Surface,1,ATMgroup,0,
5.52804,um,Surface,1,TVCgroup,2,
