
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.24634,um,Nucleus,1,TVC,0,100000000,
2.83373,um,Nucleus,1,TVC,1,100000001,
2.30946,um,Nucleus,1,TVC,2,100000002,
2.39245,um,Nucleus,1,TVC,3,100000003,
3.3743,um,Nucleus,1,ATM,4,100000004,
3.69651,um,Nucleus,1,ATM,5,100000005,
