
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.214954,,Cell,1,ATM,0,
0.121737,,Cell,1,ATM,1,
0.392794,,Cell,1,TVC,2,
0.316079,,Cell,1,TVC,3,
0.419893,,Cell,1,TVC,4,
0.292027,,Cell,1,TVC,5,
