
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46678.9,75771.1,-16.1574,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
46717.2,75744.1,-13.0801,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
46665.7,75807.1,-4.31375,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
46657.9,75814.4,5.73118,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
46662,75797.1,1.59035,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
46658.8,75805.8,9.52017,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
