
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.348508,,Cell,1,ATM,1,
0.345294,,Cell,1,ATM,2,
0.460108,,Cell,1,TVC,3,
0.439847,,Cell,1,TVC,4,
0.407484,,Cell,1,TVC,5,
0.404501,,Cell,1,TVC,6,
