
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.382032,,Cell,1,ATM,1,
0.439884,,Cell,1,ATM,2,
0.213653,,Cell,1,TVC,3,
0.206717,,Cell,1,TVC,4,
0.188392,,Cell,1,TVC,5,
0.266586,,Cell,1,TVC,6,
