
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0802869,,Cell,1,ATM,0,
0.0824548,,Cell,1,ATM,1,
0.182299,,Cell,1,TVC,2,
0.188261,,Cell,1,TVC,3,
0.107088,,Cell,1,TVC,4,
0.082654,,Cell,1,TVC,5,
