
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.23744,0.246008,-0.939735,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
-0.178672,-0.983705,-0.0200382,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
