
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
27.8672,102.09,25.8293,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
30.7109,31.5625,17.7841,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
