
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.60796,um,Surface,1,ATMgroup,0,
7.34984,um,Surface,1,TVCgroup,2,
