
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.483107,,Cell,1,TVC,1,
0.487848,,Cell,1,TVC,4,
0.475678,,Cell,1,TVC,5,
0.45281,,Cell,1,TVC,7,
0.41107,,Cell,1,ATM,10,
0.424663,,Cell,1,ATM,11,
