
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
4.663,um,Cell,Image 1,1,TVC,1,
5.0869,um,Cell,Image 1,1,TVC,4,
5.93472,um,Cell,Image 1,1,TVC,5,
6.78254,um,Cell,Image 1,1,TVC,7,
7.20644,um,Cell,Image 1,1,ATM,10,
6.35863,um,Cell,Image 1,1,ATM,11,
