
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.927556,-0.151678,-0.341517,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.54768,0.636627,0.542911,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
