
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38321.5,91584.8,91.5377,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
38382.2,91625.6,105.934,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
