
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.09792,um,Surface,1,TVCgroup,0,
6.46331,um,Surface,1,ATMgroup,3,
