
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
31490.2,37389.4,128.954,um,Surface,Position,1,ATMgroup,3,
31492.5,37451.1,134.532,um,Surface,Position,1,TVCgroup,0,
