
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.82806,0.479757,-0.290085,um,Cell,Cell Ellipsoid Axis A,1,ATM,0,
-0.657629,-0.542522,-0.52268,um,Cell,Cell Ellipsoid Axis A,1,ATM,1,
0.00504308,0.440504,0.897736,um,Cell,Cell Ellipsoid Axis A,1,ATM,2,
-0.173227,-0.483555,-0.858002,um,Cell,Cell Ellipsoid Axis A,1,ATM,3,
0.0572669,0.0563489,0.996767,um,Cell,Cell Ellipsoid Axis A,1,TVC,4,
0.0731473,-0.197946,0.97748,um,Cell,Cell Ellipsoid Axis A,1,TVC,5,
-0.138815,0.102037,0.985048,um,Cell,Cell Ellipsoid Axis A,1,TVC,6,
0.102994,0.0213301,0.994453,um,Cell,Cell Ellipsoid Axis A,1,TVC,7,
