
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.100304,,Cell,1,ATM,0,
0.117522,,Cell,1,TVC,1,
0.111748,,Cell,1,TVC,2,
0.0976479,,Cell,1,ATM,3,
0.151072,,Cell,1,TVC,4,
0.160691,,Cell,1,TVC,5,
