
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.35025,um,Cell,1,TVC,0,
6.00229,um,Cell,1,TVC,1,
4.48057,um,Cell,1,TVC,2,
4.25977,um,Cell,1,ATM,3,
4.35694,um,Cell,1,ATM,4,
