
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
2.54344,um,Cell,Image 1,1,TVC,0,
6.3586,um,Cell,Image 1,1,TVC,1,
8.90204,um,Cell,Image 1,1,TVC,2,
10.1738,um,Cell,Image 1,1,ATM,3,
3.81516,um,Cell,Image 1,1,ATM,4,
