
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
87.8633,24.4531,21.6192,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
25.0234,36.1094,33.4886,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
