
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
33789.9,37729.8,-5.82522,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
33782.4,37659.7,-25.2709,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
