
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
33789.9,37729.8,-5.82522,um,Surface,Position,1,ATMgroup,0,
33782.4,37659.7,-25.2709,um,Surface,Position,1,TVCgroup,2,
