
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
43.7977,um,Surface,1,ATMgroup,0,
20.4627,um,Surface,1,TVCgroup,2,
