
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38208.3,76260,133.979,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
38159,76238.3,157.926,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
