
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.583546,,Nucleus,1,TVC,2,100000001,
0.567439,,Nucleus,1,TVC,4,100000003,
0.611786,,Nucleus,1,TVC,6,100000005,
0.496122,,Nucleus,1,TVC,7,100000006,
0.636641,,Nucleus,1,TVC,9,100000008,
0.654729,,Nucleus,1,ATM,0,100000009,
