
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1301.22,um^2,Cell,1,TVC,0,
773.94,um^2,Cell,1,TVC,1,
956.48,um^2,Cell,1,TVC,2,
1311.66,um^2,Cell,1,TVC,3,
3170.5,um^2,Cell,1,ATM,4,
3533.14,um^2,Cell,1,ATM,5,
