
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.52838,um,Cell,1,TVC,0,
6.23084,um,Cell,1,TVC,1,
6.47013,um,Cell,1,TVC,2,
7.7045,um,Cell,1,TVC,3,
10.5844,um,Cell,1,ATM,4,
10.5116,um,Cell,1,ATM,5,
