
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36589.1,70678.4,99.1849,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
36545.7,70709.1,67.8091,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
