
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.8789,20.0394,88.3203,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.9414,28.4663,32.2578,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
