
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1919.33,um^2,Cell,1,TVC,0,
2660.3,um^2,Cell,1,TVC,1,
1293.86,um^2,Cell,1,TVC,2,
1434.6,um^2,Cell,1,TVC,5,
6392.48,um^2,Cell,1,ATM,9,
8261.38,um^2,Cell,1,ATM,11,
