
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.15315,um,Nucleus,1,TVC,8,100000005,
1.80364,um,Nucleus,1,TVC,9,100000006,
2.20152,um,Nucleus,1,TVC,10,100000007,
2.20094,um,Nucleus,1,TVC,13,100000010,
2.09528,um,Nucleus,1,TVC,14,100000011,
2.81366,um,Nucleus,1,TVC,15,100000012,
2.38947,um,Nucleus,1,ATM,1,100000013,
