
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36621.7,60926.6,70.4399,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
36676.1,60948.4,47.6836,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,8,
36666.4,60949.7,50.533,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,9,
36681.4,60943.2,52.1269,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,10,
36657.9,60946.9,55.7109,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,13,
36672.3,60942.3,58.7035,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,14,
36661.4,60937.9,64.6628,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,15,
