
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0,um,Cell,Image 1,1,ATM,1,
11.0216,um,Cell,Image 1,1,TVC,8,
13.989,um,Cell,Image 1,1,TVC,9,
11.8694,um,Cell,Image 1,1,TVC,10,
16.1085,um,Cell,Image 1,1,TVC,13,
11.4455,um,Cell,Image 1,1,TVC,14,
5.51081,um,Cell,Image 1,1,TVC,15,
