
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
3958.12,um^3,Cell,1,TVC,0,
1547.74,um^3,Cell,1,TVC,1,
4238.72,um^3,Cell,1,TVC,2,
10150.6,um^3,Cell,1,ATM,7,
11104.7,um^3,Cell,1,ATM,8,
