
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.43038,um,Surface,1,ATMgroup,0,
6.84134,um,Surface,1,TVCgroup,1,
