
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.6667,um,Surface,1,ATMgroup,0,
13.085,um,Surface,1,TVCgroup,2,
