
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.78141,um,Nucleus,1,TVC,0,100000000,
5.37131,um,Nucleus,1,TVC,5,100000005,
6.02516,um,Nucleus,1,TVC,7,100000007,
5.9516,um,Nucleus,1,ATM,8,100000008,
6.42803,um,Nucleus,1,TVC,9,100000009,
5.45758,um,Nucleus,1,ATM,11,100000011,
7.37062,um,Nucleus,1,ATM,12,100000012,
