
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1416.87,um^3,Cell,1,TVC,0,
2690.65,um^3,Cell,1,TVC,5,
2213.1,um^3,Cell,1,TVC,7,
3607.09,um^3,Cell,1,ATM,8,
3013.91,um^3,Cell,1,TVC,9,
2741.36,um^3,Cell,1,ATM,11,
6013.61,um^3,Cell,1,ATM,12,
