
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
32901.8,43643.1,188.868,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
32841.5,43567.6,147.867,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
