
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32901,43642.4,188.876,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
32841.6,43567.1,147.732,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
