
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.5938,20.4473,58.1211,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
19.0684,24.6826,29.6484,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
