
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38266.2,58024.2,43.3349,um,Surface,Position,1,ATMgroup,2,
38293.8,57974.5,59.0694,um,Surface,Position,1,TVCgroup,0,
