
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.8047,30,52.8652,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
12.4731,23.2188,31.125,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
