
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.87386,um,Cell,1,ATM,0,
7.64886,um,Cell,1,TVC,1,
5.55305,um,Cell,1,TVC,2,
7.32033,um,Cell,1,TVC,3,
9.42879,um,Cell,1,TVC,4,
