
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36382.4,71779.5,106.293,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
36363,71761.8,108.021,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
36340.8,71711.9,80.8354,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
36343.5,71720.5,80.0861,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
36331.7,71720.8,81.1962,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
36346,71726.6,84.8854,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
